,종가,오픈,고가,저가,거래량,변동 %
2019-01-17,11420.0,11645.0,11670.0,11420.0,1890000.0,-1.59
2019-01-16,11605.0,11645.0,11650.0,11510.0,2060000.0,-0.17
2019-01-15,11625.0,11535.0,11690.0,11525.0,1770000.0,1.09
2019-01-14,11500.0,11635.0,11660.0,11495.0,1260000.0,-1.41
2019-01-11,11665.0,11680.0,11730.0,11620.0,1600000.0,0.09
2019-01-10,11655.0,11575.0,11750.0,11550.0,1960000.0,0.47
2019-01-09,11600.0,11505.0,11675.0,11490.0,4560000.0,1.4
2019-01-08,11440.0,11565.0,11595.0,11410.0,1770000.0,-1.04
2019-01-07,11560.0,11595.0,11700.0,11465.0,1840000.0,0.7
2019-01-04,11480.0,11250.0,11480.0,11150.0,6630000.0,1.82
2019-01-03,11275.0,11585.0,11645.0,11270.0,5230000.0,-2.21
2019-01-02,11530.0,11910.0,11930.0,11530.0,4430000.0,-2.29
2018-12-28,11800.0,11765.0,11830.0,11665.0,3970000.0,0.43
2018-12-27,11750.0,12180.0,12180.0,11725.0,5650000.0,-0.59
2018-12-26,11820.0,11475.0,11820.0,11470.0,3160000.0,1.24
2018-12-24,11675.0,11655.0,11765.0,11615.0,3880000.0,-0.34
2018-12-21,11715.0,11530.0,11735.0,11520.0,3040000.0,1.12
2018-12-20,11585.0,11510.0,11795.0,11465.0,3710000.0,-0.22
2018-12-19,11610.0,11350.0,11705.0,11315.0,4370000.0,2.74
2018-12-18,11300.0,11220.0,11450.0,11190.0,2200000.0,-0.7
2018-12-17,11380.0,11445.0,11470.0,11150.0,2620000.0,-0.48
2018-12-14,11435.0,11690.0,11695.0,11375.0,1910000.0,-2.85
2018-12-13,11770.0,11730.0,11795.0,11630.0,1990000.0,0.26
2018-12-12,11740.0,11485.0,11795.0,11470.0,1700000.0,2.71
2018-12-11,11430.0,11670.0,11680.0,11395.0,3820000.0,-1.64
2018-12-10,11620.0,11645.0,11785.0,11565.0,2130000.0,-1.98
2018-12-07,11855.0,11800.0,11915.0,11710.0,3070000.0,1.72
2018-12-06,11655.0,12010.0,12040.0,11655.0,5550000.0,-3.68
2018-12-05,12100.0,12000.0,12150.0,12000.0,2760000.0,-1.14
2018-12-04,12240.0,12275.0,12330.0,12140.0,2260000.0,-0.85
2018-12-03,12345.0,12165.0,12345.0,12095.0,2410000.0,3.31
2018-11-30,11950.0,11935.0,12030.0,11875.0,1640000.0,0.55
2018-11-29,11885.0,12285.0,12320.0,11885.0,2810000.0,-1.65
2018-11-28,12085.0,12130.0,12150.0,12035.0,2000000.0,-0.04
2018-11-27,12090.0,12090.0,12180.0,11960.0,2820000.0,0.54
2018-11-26,12025.0,11785.0,12080.0,11775.0,4200000.0,2.25
2018-11-23,11760.0,11910.0,12005.0,11745.0,2290000.0,-1.42
2018-11-22,11930.0,11950.0,12030.0,11825.0,2300000.0,-0.42
2018-11-21,11980.0,11605.0,11980.0,11525.0,3370000.0,1.31
2018-11-20,11825.0,11930.0,12010.0,11820.0,2350000.0,-2.59
2018-11-19,12140.0,11825.0,12155.0,11825.0,5030000.0,2.71
2018-11-16,11820.0,11715.0,11885.0,11655.0,5400000.0,1.2
2018-11-15,11680.0,11390.0,11680.0,11290.0,2960000.0,2.95
2018-11-14,11345.0,11300.0,11605.0,11180.0,2920000.0,0.04
2018-11-13,11340.0,11110.0,11410.0,10980.0,3460000.0,0.35
2018-11-12,11300.0,11555.0,11590.0,11300.0,4099999.9999999995,-3.5
2018-11-09,11710.0,11900.0,11950.0,11610.0,2590000.0,-2.01
2018-11-08,11950.0,12000.0,12050.0,11870.0,2520000.0,1.44
2018-11-07,11780.0,11975.0,12115.0,11775.0,3270000.0,-1.71
2018-11-06,11985.0,12075.0,12090.0,11780.0,2650000.0,-0.29
2018-11-05,12020.0,11940.0,12065.0,11785.0,5830000.0,0.25
2018-11-02,11990.0,11480.0,11995.0,11455.0,7540000.0,6.11
2018-11-01,11300.0,11365.0,11615.0,11300.0,3460000.0,0.13
2018-10-31,11285.0,11560.0,11560.0,11260.0,3710000.0,-2.17
2018-10-30,11535.0,11220.0,11550.0,11080.0,5620000.0,2.26
2018-10-29,11280.0,11685.0,11930.0,11245.0,7010000.0,-2.72
2018-10-26,11595.0,12080.0,12135.0,11525.0,4750000.0,-3.58
2018-10-25,12025.0,11830.0,12110.0,11715.0,7590000.0,-0.91
2018-10-24,12135.0,12605.0,12685.0,12075.0,3100000.0,-2.61
2018-10-23,12460.0,12825.0,12845.0,12410.0,3210000.0,-3.63
2018-10-22,12930.0,12710.0,12945.0,12645.0,1710000.0,0.78
2018-10-19,12830.0,12485.0,12840.0,12380.0,2830000.0,2.27
2018-10-18,12545.0,12810.0,12810.0,12540.0,1390000.0,-2.03
2018-10-17,12805.0,12910.0,12945.0,12625.0,2440000.0,0.79
2018-10-16,12705.0,12595.0,12755.0,12525.0,2470000.0,2.25
2018-10-15,12425.0,12815.0,12820.0,12425.0,1810000.0,-3.35
2018-10-12,12855.0,12360.0,12855.0,12360.0,4310000.0,4.13
2018-10-11,12345.0,12525.0,12715.0,12315.0,6460000.0,-4.45
2018-10-10,12920.0,13080.0,13190.0,12840.0,2840000.0,-1.15
2018-10-08,13070.0,13230.0,13475.0,13070.0,2940000.0,-1.28
2018-10-05,13240.0,13460.0,13605.0,13170.0,2110000.0,-1.96
2018-10-04,13505.0,13650.0,13720.0,13375.0,2870000.0,-0.63
2018-10-02,13590.0,14080.0,14120.0,13590.0,1600000.0,-3.65
2018-10-01,14105.0,14205.0,14220.0,13985.0,1170000.0,-0.32
2018-09-28,14150.0,14390.0,14500.0,14150.0,1170000.0,-1.53
2018-09-27,14370.0,14240.0,14405.0,14210.0,1440000.0,0.91
2018-09-21,14240.0,14185.0,14260.0,14125.0,1470000.0,0.67
2018-09-20,14145.0,14320.0,14510.0,14100.0,2150000.0,-0.98
2018-09-19,14285.0,14345.0,14370.0,14210.0,1150000.0,-0.49
2018-09-18,14355.0,14165.0,14380.0,14145.0,1530000.0,0.67
2018-09-17,14260.0,14330.0,14375.0,14165.0,1410000.0,-0.38
2018-09-16,14315.0,14315.0,14315.0,14315.0,0.0,0.0
2018-09-14,14315.0,14225.0,14370.0,14140.0,1370000.0,1.09
2018-09-13,14160.0,14135.0,14190.0,14015.0,1350000.0,0.64
2018-09-12,14070.0,13930.0,14145.0,13915.0,2160000.0,1.41
2018-09-11,13875.0,13765.0,13910.0,13755.0,1490000.0,0.84
2018-09-10,13760.0,13810.0,13845.0,13730.0,1610000.0,-0.36
2018-09-07,13810.0,13725.0,13885.0,13645.0,2100000.0,0.44
2018-09-06,13750.0,13825.0,13905.0,13695.0,2530000.0,-0.72
2018-09-05,13850.0,14020.0,14105.0,13850.0,2530000.0,-1.6
2018-09-04,14075.0,13840.0,14120.0,13820.0,1980000.0,1.88
2018-09-03,13815.0,13825.0,13885.0,13710.0,1810000.0,-0.07
2018-08-31,13825.0,13495.0,13900.0,13445.0,2370000.0,2.18
2018-08-30,13530.0,13550.0,13635.0,13450.0,1540000.0,0.15
2018-08-29,13510.0,13420.0,13520.0,13375.0,1460000.0,0.82
2018-08-28,13400.0,13640.0,13670.0,13400.0,2029999.9999999998,-1.03
2018-08-27,13540.0,13455.0,13580.0,13405.0,2100000.0,0.93
2018-08-24,13415.0,13210.0,13450.0,13105.0,2180000.0,1.28
2018-08-23,13245.0,13125.0,13245.0,13000.0,1880000.0,1.42
2018-08-22,13060.0,13210.0,13310.0,13060.0,2290000.0,-1.17
2018-08-21,13215.0,12800.0,13275.0,12790.0,2440000.0,3.65
2018-08-20,12750.0,12890.0,13000.0,12750.0,1410000.0,-0.62
2018-08-17,12830.0,12700.0,12915.0,12640.0,1710000.0,1.91
2018-08-16,12590.0,12390.0,12650.0,12270.0,2250000.0,-0.4
2018-08-14,12640.0,12545.0,12655.0,12465.0,2040000.0,1.32
2018-08-13,12475.0,12880.0,12885.0,12450.0,2740000.0,-4.08
2018-08-10,13005.0,13035.0,13115.0,12870.0,1520000.0,-0.46
2018-08-09,13065.0,12855.0,13065.0,12765.0,1810000.0,1.28
2018-08-08,12900.0,12990.0,13050.0,12790.0,1790000.0,-0.15
2018-08-07,12920.0,12835.0,12950.0,12700.0,1570000.0,0.98
2018-08-06,12795.0,13025.0,13070.0,12765.0,2089999.9999999998,-1.77
2018-08-03,13025.0,12945.0,13035.0,12900.0,1440000.0,1.32
2018-08-02,12855.0,13060.0,13060.0,12780.0,2340000.0,-1.95
2018-08-01,13110.0,12830.0,13120.0,12800.0,2320000.0,2.9
2018-07-31,12740.0,12515.0,12740.0,12435.0,2840000.0,1.64
2018-07-30,12535.0,12685.0,12710.0,12450.0,2740000.0,-1.61
2018-07-29,12740.0,12740.0,12740.0,12740.0,0.0,0.0
2018-07-27,12740.0,12675.0,12760.0,12585.0,1670000.0,0.39
2018-07-26,12690.0,12425.0,12690.0,12350.0,2970000.0,3.3
2018-07-25,12285.0,12665.0,12695.0,12185.0,3990000.0,-2.69
2018-07-24,12625.0,12730.0,12845.0,12600.0,1920000.0,-0.24
2018-07-23,12655.0,13305.0,13320.0,12625.0,3160000.0,-4.89
2018-07-22,13305.0,13305.0,13305.0,13305.0,0.0,0.0
2018-07-20,13305.0,13455.0,13505.0,13215.0,2390000.0,-1.04
2018-07-19,13445.0,13710.0,13730.0,13415.0,2360000.0,-1.36
2018-07-18,13630.0,13835.0,13985.0,13630.0,2049999.9999999998,-1.12
2018-07-17,13785.0,13995.0,14010.0,13785.0,1840000.0,-1.5
2018-07-16,13995.0,14090.0,14125.0,13925.0,891820.0,-0.32
2018-07-13,14040.0,13865.0,14070.0,13865.0,1120000.0,1.15
2018-07-12,13880.0,13675.0,13935.0,13655.0,914370.0,1.91
2018-07-11,13620.0,13890.0,13900.0,13620.0,1390000.0,-2.61
2018-07-10,13985.0,14090.0,14135.0,13980.0,1040000.0,-0.29
2018-07-09,14025.0,13995.0,14145.0,13900.0,1330000.0,0.11
2018-07-08,14010.0,14010.0,14010.0,14010.0,0.0,0.0
2018-07-06,14010.0,13700.0,14045.0,13530.0,2049999.9999999998,2.64
2018-07-05,13650.0,13640.0,13695.0,13365.0,1910000.0,0.11
2018-07-04,13635.0,13600.0,13745.0,13510.0,1840000.0,0.33
2018-07-03,13590.0,13610.0,13780.0,13325.0,2470000.0,0.74
2018-07-02,13490.0,13910.0,13955.0,13420.0,2360000.0,-3.02
2018-06-29,13910.0,13860.0,14000.0,13645.0,1790000.0,1.16
2018-06-28,13750.0,13920.0,14025.0,13750.0,2260000.0,-1.82
2018-06-27,14005.0,14110.0,14300.0,14005.0,1110000.0,-0.81
2018-06-26,14120.0,14020.0,14200.0,13870.0,1210000.0,-0.53
2018-06-25,14195.0,14070.0,14220.0,13980.0,1230000.0,0.75
2018-06-22,14090.0,13910.0,14090.0,13740.0,2000000.0,1.33
2018-06-21,13905.0,14180.0,14225.0,13900.0,1280000.0,-2.28
2018-06-20,14230.0,13780.0,14230.0,13775.0,2130000.0,3.68
2018-06-19,13725.0,14070.0,14235.0,13725.0,2310000.0,-2.76
2018-06-18,14115.0,14565.0,14625.0,13890.0,3450000.0,-3.42
2018-06-15,14615.0,14560.0,14620.0,14520.0,2080000.0,0.79
2018-06-14,14500.0,14640.0,14785.0,14500.0,1890000.0,-1.53
2018-06-12,14725.0,14685.0,14895.0,14640.0,1130000.0,0.31
2018-06-11,14680.0,14685.0,14800.0,14650.0,1040000.0,-0.1
2018-06-08,14695.0,14870.0,14905.0,14670.0,1160000.0,-1.61
2018-06-07,14935.0,14740.0,14935.0,14710.0,681290.0,1.46
2018-06-05,14720.0,14775.0,14860.0,14595.0,902170.0,-0.07
2018-06-04,14730.0,14950.0,14950.0,14675.0,1560000.0,-1.24
2018-06-01,14915.0,14830.0,15000.0,14830.0,982750.0,0.24
2018-05-31,14880.0,14935.0,14935.0,14695.0,1480000.0,0.13
2018-05-30,14860.0,14685.0,14860.0,14435.0,2180000.0,2.17
2018-05-29,14545.0,14905.0,15020.0,14485.0,1670000.0,-2.38
2018-05-28,14900.0,14840.0,14910.0,14735.0,1550000.0,0.4
2018-05-27,14840.0,14840.0,14840.0,14840.0,0.0,0.0
2018-05-25,14840.0,14600.0,14855.0,14600.0,1620000.0,0.88
2018-05-24,14710.0,14520.0,14725.0,14520.0,869850.0,1.55
2018-05-23,14485.0,14535.0,14580.0,14405.0,1120000.0,-0.17
2018-05-22,14510.0,14510.0,14510.0,14510.0,0.0,0.0
2018-05-21,14510.0,14530.0,14680.0,14495.0,831920.0,-0.27
2018-05-18,14550.0,14370.0,14580.0,14335.0,890620.0,1.29
2018-05-17,14365.0,14255.0,14365.0,14140.0,869980.0,1.38
2018-05-16,14170.0,14180.0,14370.0,14095.0,1190000.0,-0.49
2018-05-15,14240.0,14190.0,14305.0,14085.0,1600000.0,1.35
2018-05-14,14050.0,14375.0,14400.0,14050.0,1530000.0,-2.33
2018-05-11,14385.0,14175.0,14500.0,14175.0,1640000.0,0.95
2018-05-10,14250.0,14225.0,14315.0,14050.0,1710000.0,0.25
2018-05-09,14215.0,13800.0,14335.0,13445.0,3210000.0,3.01
2018-05-08,13800.0,14385.0,14555.0,13710.0,2380000.0,-3.4
2018-05-04,14285.0,14625.0,14720.0,14285.0,1140000.0,-2.66
2018-05-03,14675.0,14835.0,14900.0,14675.0,1090000.0,-0.81
2018-05-02,14795.0,14900.0,15040.0,14690.0,1610000.0,-0.84
2018-05-01,14920.0,14920.0,14920.0,14920.0,0.0,0.0
2018-04-30,14920.0,15230.0,15235.0,14870.0,2500000.0,-2.04
2018-04-27,15230.0,15190.0,15230.0,15045.0,958880.0,0.83
2018-04-26,15105.0,14940.0,15105.0,14845.0,1180000.0,1.75
2018-04-25,14845.0,14790.0,15010.0,14690.0,1800000.0,-0.4
2018-04-24,14905.0,15120.0,15195.0,14905.0,1260000.0,-1.19
2018-04-23,15085.0,15315.0,15395.0,15065.0,1930000.0,-1.79
2018-04-22,15360.0,15360.0,15360.0,15360.0,0.0,0.0
2018-04-20,15360.0,15315.0,15470.0,15195.0,1290000.0,-0.26
2018-04-19,15400.0,15530.0,15560.0,15260.0,2920000.0,-1.19
2018-04-18,15585.0,15790.0,15805.0,15580.0,1730000.0,-0.76
2018-04-17,15705.0,15755.0,15760.0,15645.0,875560.0,-0.13
2018-04-16,15725.0,15730.0,15790.0,15705.0,907360.0,0.06
2018-04-15,15715.0,15715.0,15715.0,15715.0,0.0,0.0
2018-04-13,15715.0,15585.0,15770.0,15480.0,2240000.0,1.13
2018-04-12,15540.0,15770.0,15800.0,15540.0,2350000.0,-1.36
2018-04-11,15755.0,15760.0,15800.0,15715.0,1550000.0,0.35
2018-04-10,15700.0,15665.0,15725.0,15560.0,3040000.0,-0.13
2018-04-09,15720.0,15560.0,15720.0,15545.0,1450000.0,1.22
2018-04-08,15530.0,15530.0,15530.0,15530.0,0.0,0.0
2018-04-06,15530.0,15450.0,15575.0,15415.0,2120000.0,-0.29
2018-04-05,15575.0,15625.0,15700.0,15470.0,2690000.0,1.04
2018-04-04,15415.0,15640.0,15675.0,15335.0,2310000.0,-1.09
2018-04-03,15585.0,15270.0,15585.0,15250.0,1930000.0,1.0
2018-04-02,15430.0,15635.0,15675.0,15430.0,2060000.0,-1.06
2018-03-30,15595.0,15600.0,15670.0,15540.0,2250000.0,-0.03
2018-03-29,15600.0,15280.0,15600.0,15230.0,1710000.0,2.63
2018-03-28,15200.0,15100.0,15245.0,14965.0,3090000.0,-0.85
2018-03-27,15330.0,15465.0,15495.0,15310.0,2590000.0,-0.2
2018-03-26,15360.0,14800.0,15400.0,14690.0,5160000.0,4.14
2018-03-25,14750.0,14750.0,14750.0,14750.0,0.0,0.0
2018-03-23,14750.0,15300.0,15440.0,14740.0,6820000.0,-6.29
2018-03-22,15740.0,16120.0,16230.0,15655.0,4050000.0,-1.96
2018-03-21,16055.0,16180.0,16310.0,16055.0,3040000.0,-0.77
2018-03-20,16180.0,15740.0,16180.0,15710.0,1680000.0,2.02
2018-03-19,15860.0,16050.0,16170.0,15860.0,1410000.0,-1.92
2018-03-18,16170.0,16170.0,16170.0,16170.0,0.0,0.0
2018-03-16,16170.0,16110.0,16200.0,16090.0,1580000.0,0.5
2018-03-15,16090.0,16080.0,16255.0,16020.0,1780000.0,0.06
2018-03-14,16080.0,15965.0,16095.0,15915.0,1410000.0,0.12
2018-03-13,16060.0,16060.0,16130.0,15945.0,2220000.0,-0.31
2018-03-12,16110.0,15780.0,16110.0,15775.0,4590000.0,3.04
2018-03-09,15635.0,15465.0,15765.0,15465.0,2720000.0,1.26
2018-03-08,15440.0,15300.0,15535.0,15290.0,1830000.0,1.78
2018-03-07,15170.0,15600.0,15700.0,15170.0,2980000.0,-2.76
2018-03-06,15600.0,15460.0,15630.0,15425.0,1870000.0,1.93
2018-03-05,15305.0,15545.0,15575.0,15305.0,2490000.0,-1.51
2018-03-04,15540.0,15540.0,15540.0,15540.0,0.0,0.0
2018-03-02,15540.0,15165.0,15550.0,15165.0,2200000.0,0.81
2018-02-28,15415.0,15580.0,15650.0,15305.0,2840000.0,-2.1
2018-02-27,15745.0,15920.0,15980.0,15745.0,2350000.0,-0.22
2018-02-26,15780.0,15810.0,16000.0,15655.0,2460000.0,0.38
2018-02-25,15720.0,15720.0,15720.0,15720.0,0.0,0.0
2018-02-23,15720.0,15750.0,15800.0,15650.0,1160000.0,0.64
2018-02-22,15620.0,15625.0,15685.0,15440.0,1830000.0,-0.83
2018-02-21,15750.0,15535.0,15870.0,15475.0,3220000.0,1.71
2018-02-20,15485.0,15850.0,15850.0,15400.0,2400000.0,-2.49
2018-02-19,15880.0,15395.0,15880.0,15325.0,3560000.0,4.2
2018-02-14,15240.0,14850.0,15240.0,14705.0,3060000.0,3.53
2018-02-13,14720.0,15295.0,15345.0,14720.0,2430000.0,-2.61
2018-02-12,15115.0,15385.0,15410.0,15115.0,2760000.0,-0.23
2018-02-09,15150.0,15050.0,15385.0,15050.0,4680000.0,-3.81
2018-02-08,15750.0,14980.0,15870.0,14770.0,8830000.0,5.63
2018-02-07,14910.0,15775.0,15965.0,14910.0,5360000.0,-4.7
2018-02-06,15645.0,14825.0,15690.0,14785.0,9630000.0,0.68
2018-02-05,15540.0,15960.0,16120.0,15540.0,5150000.0,-5.13
2018-02-02,16380.0,16495.0,16555.0,16075.0,5470000.0,-0.33
2018-02-01,16435.0,16820.0,16995.0,16420.0,5170000.0,-2.29
2018-01-31,16820.0,16715.0,16970.0,16625.0,4480000.0,-1.12
2018-01-30,17010.0,17160.0,17280.0,16975.0,4780000.0,-0.87
2018-01-29,17160.0,16735.0,17220.0,16730.0,4580000.0,2.54
2018-01-26,16735.0,16465.0,16765.0,16345.0,3540000.0,1.39
2018-01-25,16505.0,16440.0,16520.0,16215.0,4470000.0,-0.18
2018-01-24,16535.0,16775.0,16840.0,16430.0,4690000.0,-0.78
2018-01-23,16665.0,16140.0,16665.0,16140.0,3330000.0,4.12
2018-01-22,16005.0,16080.0,16235.0,15770.0,4230000.0,-1.45
2018-01-21,16240.0,16240.0,16240.0,16240.0,0.0,0.0
2018-01-19,16240.0,16940.0,16980.0,16075.0,5940000.0,-3.79
2018-01-18,16880.0,16680.0,16945.0,16615.0,5320000.0,1.38
2018-01-17,16650.0,17190.0,17315.0,16640.0,8180000.0,-2.86
2018-01-16,17140.0,17000.0,17250.0,16765.0,9790000.0,0.56
2018-01-15,17045.0,16610.0,17045.0,16265.0,7150000.0,3.18
2018-01-14,16520.0,16520.0,16520.0,16520.0,0.0,0.0
2018-01-12,16520.0,15775.0,17035.0,15775.0,10150000.0,4.99
2018-01-11,15735.0,15180.0,15735.0,15090.0,5140000.0,3.59
2018-01-10,15190.0,15205.0,15380.0,14860.0,4740000.0,0.13
2018-01-09,15170.0,15310.0,15465.0,15070.0,6160000.0,-0.91
2018-01-08,15310.0,14890.0,15310.0,14890.0,7700000.0,2.96
2018-01-07,14870.0,14870.0,14870.0,14870.0,0.0,0.0
